0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.000000573353212397e-08 4.463192924182705745e+00 1.345016947179480116e-01 -6.177651442605314180e-01 -1.000000226540686601e-08 3.642627814455075885e+00 -1.118355857632932659e+00 2.057151468567227859e+00 -9.999990782528725130e-09 1.717335668750854527e+00 2.789847676900471529e-01 1.110079865655354325e+00 -9.999998252743647728e-09 1.327947778966272807e+00 3.348287820722641861e-01 -4.528547616492888395e-01 -1.000000427438186232e-08 1.423341781562832198e+00 -3.921056373455709676e-01 6.545886508736815657e-01 -1.000000167328791844e-08 1.634401683823996976e+00 7.695806800659987790e-01 1.637041370613054880e+00 -1.000000234999528686e-08 1.264759755023294296e+00 -3.360756151201421682e-01 -2.251033808903710742e-01 -9.999999701320355734e-09 9.443863476606016993e-01 1.753515914053485059e-01 -2.545758595293263760e-01 -9.999999981519501540e-09 1.084383881674365835e+00 -5.870522990528478230e-02 -9.019619213120817491e-01 -9.999999918078184666e-09 8.430466749824724326e-01 1.106330698018521547e-01 -6.454515798520743530e-02 -1.000000038331450014e-08 7.518298390407209819e-01 1.937136724408191901e-01 -4.574367904691603037e-01 -1.000000022471121044e-08 8.084263940564588857e-01 -9.868314161781119309e-02 -1.986656307945331434e-01
-9.999994336025629819e-09 4.491537310285704798e+00 1.791848342412662720e-01 -5.739023720388063410e-01 -9.999999336141178618e-09 2.379996551635346957e+00 -2.032347133044703824e+00 7.407342454128455600e+00 -1.000000170461696393e-08 1.541349702362394769e+00 -7.186437846504741822e-01 5.062781398559481616e-01 -9.999998722091899535e-09 1.378984610813629663e+00 -2.301544279015134073e-02 -1.796577969937609431e-01 -1.000000410598824652e-08 1.552544433094785736e+00 3.417151152669509195e-01 -5.606792336983952296e-01 -9.999998787882894077e-09 1.282001366040405488e+00 1.049620347237932988e-01 -3.644001603140023526e-01 -9.999999226489521048e-09 1.005085356652729134e+00 -3.097992591373822588e-02 -2.645707248094772979e-01 -9.999998968808127413e-09 9.620027209238306565e-01 2.680040249710409217e-01 -4.878398919658333277e-01 -1.000000009822019211e-08 8.359303492920573397e-01 7.597456180339448029e-01 6.540404749401496076e-01 -9.999998765952562563e-09 7.673999456817787168e-01 3.950677690343285531e-01 1.825936979243221181e-01 -9.999999974862079001e-09 7.183660172140667877e-01 6.519719036827847924e-01 2.368721215739801877e-01 -9.999999968694173676e-09 9.461889726126463396e-01 2.753855874230995981e-01 -8.389028570576551047e-02
-9.999998100902514863e-09 5.005516191132029391e+00 2.548988019156953055e-01 -1.155766239183502186e+00 -9.999995539643815808e-09 5.848813677818917256e+00 -1.314386608476625806e+00 8.879483717990264147e-01 -1.000000543353830456e-08 2.559693593307308390e+00 2.946743668899016733e-01 3.206952935283079675e+00 -9.999997233379407172e-09 1.348982423725110680e+00 2.057879728353927684e-01 -4.218546504421714083e-01 -1.000000144706307192e-08 1.632678255865552819e+00 2.972212983970690670e-01 -1.998028312942281559e-01 -1.000000006315716235e-08 1.466177718138699904e+00 2.225729469911450209e-01 -9.808264421562595814e-02 -9.999999835948730245e-09 9.298972201301032303e-01 5.919037196738644035e-02 1.463047402998398638e-01 -1.000000104428448609e-08 9.360568529551284156e-01 1.369720366668913114e-01 -4.670206366416378430e-01 -9.999999766237051801e-09 8.636264233905401877e-01 3.107912637006134127e-02 9.243999605123098817e-02 -9.999999164651086641e-09 8.097785191695998641e-01 -4.739197714709401238e-02 3.935296730421282696e-01 -9.999999941807203878e-09 6.410847670685770883e-01 -5.691475662217824333e-02 9.299557309984014530e-01 -9.999999939870769101e-09 9.534033613518159145e-01 -3.851334761735680234e-01 -6.500121622346481942e-01
-1.000000422104065730e-08 5.233487584308061713e+00 1.312790990995111595e-01 -6.686756982393888826e-01 -9.999999952481685133e-09 9.243537261872841526e+00 -1.388947948030675894e+00 8.706360536148225471e-01 -1.000000050925024701e-08 2.561341359783523952e+00 7.841058001980052428e-01 7.201109007420400943e-01 -9.999999475251489004e-09 1.348171738103546069e+00 4.515045845338357122e-02 2.369569363523975625e-01 -9.999999382456728416e-09 1.676981400540009215e+00 -3.819081975994239042e-01 -1.082588997858588975e-01 -1.000000031040433099e-08 9.600259675044686691e-01 8.433582103045516032e-01 -3.886208823760117781e-03 -9.999998215894028606e-09 1.020299901253607588e+00 1.697560229842549617e-01 -2.433408610451768261e-01 -1.000000019772497896e-08 1.014144234456024307e+00 3.166516615404879609e-01 -4.021433985893980712e-01 -1.000000008504562859e-08 7.063171291258343309e-01 7.227615860316991547e-01 3.778846862173601551e-01 -9.999999167040321739e-09 6.620837392523563070e-01 -3.672687289131638666e-01 -5.834010971911101073e-01 -9.999999879571515981e-09 8.775654277920439394e-01 6.199893844786972252e-01 3.140162842469638171e-01 -1.000000009001677563e-08 8.506476953031063548e-01 8.570042452741259975e-01 1.422923476608784377e+00
-1.000000390002094567e-08 5.141850338248170615e+00 5.450035677382570887e-01 -6.900837427150565695e-01 -9.999998330902206729e-09 2.136573047679190207e+00 -1.009705354264148980e+00 4.994572508680019673e-01 -1.000000207565446245e-08 1.557736892922384708e+00 -1.654840958025122655e+00 3.697800566472118078e+00 -1.000000113946639728e-08 1.386817373772867290e+00 8.547238456521462358e-02 -3.361786579016738941e-01 -1.000000013126386721e-08 1.665972867671210667e+00 1.338658360163090255e-01 -8.041397864670951634e-01 -9.999999675172246820e-09 1.042501416781957735e+00 1.928548560468281714e-01 2.776414652009209227e-01 -1.000000022728315650e-08 1.675280421526420316e+00 -5.748875491069088683e-01 -6.054679571661276682e-01 -9.999999567150546992e-09 1.152389187294912132e+00 6.429975420043516909e-02 -7.766644557916233538e-01 -1.000000001123975684e-08 1.359832948916659845e+00 5.215965603669783235e-01 -4.522702386204793257e-01 -9.999999873212029009e-09 7.977980196246600153e-01 3.779497213406934897e-01 1.439018383001005041e-01 -1.000000020327833376e-08 6.533023732149420004e-01 -4.394806204128052785e-01 -8.326995694430823214e-01 -1.000000009525663393e-08 6.350097438761221902e-01 1.445608615948807893e-02 -1.345419573163173510e-01
-1.000000431045633545e-08 7.438356281942919423e+00 -5.067994498883605647e-01 -1.303439731201361029e+00 -1.000000208130265516e-08 2.957420149938975840e+00 -1.471636018722088934e+00 2.486004271274738997e+00 -9.999998319605819657e-09 1.608391007667137051e+00 7.096077217083998079e-01 -5.900510456852359198e-03 -1.000000035719160535e-08 1.949411993583738623e+00 -2.025085826828809665e+00 5.065528893984788894e+00 -1.000000074032739456e-08 1.327457163918464689e+00 -9.278089097065762847e-02 3.447710125624126043e-01 -9.999998058376871713e-09 1.752482484775689020e+00 9.838051157665395063e-01 1.016739656797208013e+00 -9.999999172953711862e-09 1.041962197630009301e+00 1.180904385120157718e+00 2.270348628931005308e+00 -9.999999773780290478e-09 8.725921299655784447e-01 -4.026457186205073535e-01 -6.767306467448603868e-01 -1.000000010902410563e-08 9.692059064713364203e-01 -3.031544955157520760e-01 -6.113870061966641956e-01 -9.999998829002265666e-09 9.003569172904606344e-01 -1.463345935140362430e-01 -6.421892522292775851e-01 -1.000000006113213156e-08 1.005070298948528729e+00 1.656221561272910869e-01 -1.198692445206540169e+00 -9.999999786841738702e-09 7.729913990897342435e-01 5.204270006353524380e-02 -6.712020146381187935e-01
-1.000001536123239569e-08 4.939408661484272045e+00 -5.700740956201471032e-01 -5.049334124697582027e-01 -1.000000055825873457e-08 5.030342479673937994e+00 -1.352059818073709785e+00 1.616310216340474781e+00 -9.999999535507826340e-09 2.565753216167675710e+00 3.377211050931551717e-01 5.274117179472437300e-02 -9.999998310898186956e-09 2.386109414607434420e+00 -3.764848245113761593e-01 -2.533062279150120055e-01 -1.000000108309143622e-08 1.997436526574597915e+00 3.198640070010729253e-01 -9.736621259671958128e-01 -9.999999616251319792e-09 1.057817783773027154e+00 8.082662404265027467e-01 2.042491460949124260e+00 -9.999998983760626323e-09 1.603592924637599726e+00 -5.114341869738711077e-01 -6.530786956364011964e-01 -1.000000056498735917e-08 1.129627613876745151e+00 5.989544760475093987e-01 3.161644982669113979e-01 -9.999999808017114052e-09 1.129892281671599719e+00 -1.251312340726787875e-01 -7.890670041985514693e-01 -9.999999818110050940e-09 6.564649419570578459e-01 1.358423869260866335e-01 5.572391442600581613e-01 -1.000000004688328046e-08 7.168529152694466111e-01 -2.086472701426388826e-02 -6.875093289473173108e-01 -9.999999952682539475e-09 7.747527216964726904e-01 1.839034397459832493e-01 -5.202647055129960840e-01
-9.999988529548668116e-09 3.959681753515952973e+00 -3.043574359249298644e-01 8.430310320327460971e-02 -1.000000540493864242e-08 4.435454161351742641e+00 -1.982720089963768473e+00 3.912210326341234889e+00 -9.999998162868450891e-09 1.798618203074121347e+00 -7.058421546820861647e-02 -1.221440373137476776e-01 -1.000000089572512613e-08 1.447554286571821391e+00 2.847074574688373549e-01 -7.471943963128575561e-01 -1.000000108360902298e-08 1.277085686259445740e+00 -1.088471804969999290e+00 2.120864991855319737e+00 -1.000000021251095815e-08 1.520762707132339742e+00 6.017940729477494477e-01 -4.053644974790255873e-01 -9.999999426814664304e-09 1.152054819552331244e+00 2.930460270486165419e-01 -8.980905430625516495e-01 -9.999999930685113687e-09 9.547614716162132753e-01 4.185631144921274638e-01 7.836640021295693259e-02 -1.000000003316723789e-08 8.246067471866890264e-01 -6.160670419761728883e-02 -6.760804156627608918e-01 -1.000000164726071355e-08 6.213979255718574679e-01 1.466404205887852363e-01 -5.318679570434858839e-01 -1.000000016126989522e-08 7.500679645883936431e-01 -5.581572371786300835e-01 -4.666683272290268469e-01 -1.000000001608688469e-08 6.576442842940511957e-01 4.786572090910976018e-02 8.221658809517107258e-02
-9.999993421747028050e-09 6.205977707466062476e+00 5.312524768624086180e-01 -4.552115634338669281e-01 -1.000000813298395049e-08 3.618814116914570000e+00 -1.190823272805373367e+00 1.923216766550152279e+00 -9.999999976753955213e-09 2.589024104273369264e+00 -7.964488074066250478e-01 1.566955102342397765e+00 -9.999998800855766147e-09 1.964469123243245408e+00 -2.974039983283663022e-02 -6.332485645750578485e-01 -1.000000362954407711e-08 1.416034720618554621e+00 7.737545862572000124e-03 -1.978389603657659812e-01 -9.999999989263511841e-09 1.297668607394043105e+00 2.610117233615850685e-01 1.057661807088807748e+00 -9.999998800855766147e-09 1.525794938024849889e+00 -4.248562086409767846e-01 -2.565635975088467191e-01 -1.000000025821894875e-08 1.020858612408233723e+00 6.512634382752625906e-02 -5.024866364610014458e-02 -9.999999867295348363e-09 8.052666048070615812e-01 -4.554004622091773619e-02 4.411209664666326802e-02 -1.000000018941639473e-08 8.439842457233055484e-01 -1.839857437065906265e-01 -4.318320968108868563e-01 -1.000000027385589164e-08 6.353994785935910272e-01 2.846573392859871876e-02 -2.205004971535813318e-01 -1.000000012374123029e-08 7.266722929795963459e-01 1.437360253757107853e-01 2.619432616105821232e-01
